,geneid,Bima1,Kolf2,Kolf3,Kucg2,Letw5,Podx1,Qolg1,Sojd3,Wibj2,Yoch6
69,ENSG00000101335,256.392430684897,241.67119279319851,244.23588993501,143.008762938888,224.4107904479075,232.4931842210355,344.34790875684905,34.9449415510977,313.0726802775255,35.48317252178277
70,ENSG00000101746,1.1758555634179402,1.6271715159249451,1.7075640684788649,0.517686328600939,1.8256662939092498,1.2457110471053698,1.3467413882562052,0.2948375315179455,1.8240415646275752,0.11609583008196582
71,ENSG00000103175,0.2064427869379455,0.3686819377267675,0.22977646932415102,0.1564283728528295,0.2869127484867235,0.08163296062811609,0.1572689318110555,0.048369093903358855,0.35319684692347647,0.0
72,ENSG00000103184,8.41193317563874,10.6473541539293,9.725646097665175,3.370639364637735,15.175324271597649,6.30548798085672,9.407979524394555,1.8114000395407799,8.324508735652831,2.9212020886628234
73,ENSG00000103888,1.30745292735263,0.8451351135786385,0.705571549845956,0.2625680948844455,1.1046375802248551,0.32773571567846205,0.4810792636328505,0.2341616339843715,1.549305302593815,0.052985741388412666
74,ENSG00000104368,2.6628038473332953,3.08269603912563,3.12708630194843,2.69047232044053,8.854183295166106,4.319519100206779,4.204243552396355,1.0869557508159584,4.692774460020585,0.7889659077226586
75,ENSG00000104435,1.944408195440745,5.63513095979954,7.470025356871176,27.74591881460625,5.6688393861113795,2.649462016364825,2.2607512973914847,12.329169320520151,1.7140207048603364,5.605593781878286
76,ENSG00000104518,24.83041313353595,34.348229899234596,34.9229102881511,9.55410931773265,38.8433334562312,35.33310766959585,36.258206526162354,1.6475967099801898,38.754575455421545,2.6186034996393803
77,ENSG00000104783,0.6728836137488265,0.999826223429736,1.18225541046383,1.163391255657075,4.40130846104071,0.356332626783755,3.16235279365667,0.320924015786853,1.0468300592327275,0.636177762346977
78,ENSG00000104899,4.64808053656566,0.8022029263951085,0.565231404151433,3.446743304197075,0.6001335500596989,7.306584721878281,6.7846029770785545,3.701290865498585,4.780270003139821,8.15893353220993
